Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
DOGEUSDT,20bbbf7d,2023-01-22 19:14:53,5,Close Short,Limit,Trade,346,0.08930,0.08930,0.0001,0.00308978,ec4ddbf9
SHIB1000USDT,002397fe,2023-01-22 19:07:40,5,Open Long,Limit,Trade,1400,0.012185,0.012235,0.0006,0.0102354,c544489e
SHIB1000USDT,da69dce4,2023-01-22 19:07:35,5,Close Short,Limit,Trade,1400,0.012185,0.012185,0.0001,0.0017059,20109085
DOGEUSDT,856a615f,2023-01-22 16:53:46,5,Open Short,Limit,Trade,181,0.09161,0.09161,0.0001,0.00165815,87189a19
SHIB1000USDT,0fec063c,2023-01-22 16:48:38,5,Open Short,Limit,Trade,1400,0.012270,0.012270,0.0001,0.0017178,9c16c464
SHIB1000USDT,96a50d4a,2023-01-22 16:37:17,5,Close Short,Limit,Trade,1400,0.012175,0.012175,0.0001,0.0017045,6d56c9a5
SHIB1000USDT,fe6436b4,2023-01-22 16:30:32,5,Open Short,Limit,Trade,1400,0.012260,0.012260,0.0001,0.0017164,0c015452
SHIB1000USDT,bd53d722,2023-01-22 16:24:13,5,Close Long,Limit,Trade,1400,0.012195,0.012195,0.0001,0.0017073,e97ec450
DOGEUSDT,51e16621,2023-01-22 16:21:15,5,Open Short,Limit,Trade,165,0.08809,0.08809,0.0001,0.00145349,6eb007c6
DOGEUSDT,a6955d9f,2023-01-22 16:08:59,5,Close Long,Limit,Trade,165,0.08668,0.08668,0.0001,0.00143022,9dd4fe63
DOGEUSDT,1cea467e,2023-01-22 16:05:10,5,Open Long,Limit,Trade,165,0.08608,0.08608,0.0001,0.00142032,e5a81488
LINKUSDT,091-Sell,2023-01-22 16:00:00,5,Open Short,--,Funding,6.8,7.044,0.000,-0.0003186,-0.01526068,0a86a94e
SHIB1000USDT,7091-Buy,2023-01-22 16:00:00,5,Open Long,--,Funding,1400,0.012105,0.000000,0.00035797,0.00606652,7b5aedb2
ETHUSDT,091-Sell,2023-01-22 16:00:00,5,Open Short,--,Funding,0.07,1635.93,0.00,-0.0001,-0.01145151,c2bd6e95
BNBUSDT,091-Sell,2023-01-22 16:00:00,5,Open Short,--,Funding,0.1,303.39,0.00,-0.0001,-0.0030339,10622edd
DOGEUSDT,1d0afc56,2023-01-22 15:22:27,5,Close Short,Limit,Trade,165,0.08689,0.08689,0.0001,0.00143369,8e59dd85
SHIB1000USDT,ee527098,2023-01-22 15:22:26,5,Open Long,Limit,Trade,1400,0.012110,0.012110,0.0001,0.0016954,a1921ded
SHIB1000USDT,a5f0acd1,2023-01-22 15:05:43,5,Close Long,Limit,Trade,1400,0.012255,0.012255,0.0001,0.0017157,97fef595
DOGEUSDT,d758caeb,2023-01-22 14:29:59,5,Open Short,Limit,Trade,165,0.08750,0.08701,0.0006,0.0086625,97320972
DOGEUSDT,55adcab8,2023-01-22 14:24:13,5,Close Long,Limit,Trade,165,0.08756,0.08756,0.0001,0.00144474,09e5ec4a
SHIB1000USDT,7091-Buy,2023-01-22 08:00:00,5,Open Long,--,Funding,1400,0.012047,0.000000,0.00027178,0.00458379,023006c6
LINKUSDT,091-Sell,2023-01-22 08:00:00,5,Open Short,--,Funding,6.8,6.895,0.000,-0.00018839,-0.00883285,3d133821
DOGEUSDT,7091-Buy,2023-01-22 08:00:00,5,Open Long,--,Funding,165,0.08565,0.00000,0.0001,0.00141323,b662531e
ETHUSDT,091-Sell,2023-01-22 08:00:00,5,Open Short,--,Funding,0.07,1627.04,0.00,-0.0001,-0.01138928,ab95aaf8
BNBUSDT,091-Sell,2023-01-22 08:00:00,5,Open Short,--,Funding,0.1,302.43,0.00,-0.0001,-0.0030243,578f1803
DOGEUSDT,7091-Buy,2023-01-22 00:00:00,5,Open Long,--,Funding,165,0.08470,0.00000,0.0001,0.00139755,4931ca83
BNBUSDT,091-Sell,2023-01-22 00:00:00,5,Open Short,--,Funding,0.1,299.00,0.00,-0.0001,-0.00299,6706ba36
SHIB1000USDT,7091-Buy,2023-01-22 00:00:00,5,Open Long,--,Funding,1400,0.011864,0.000000,0.00011539,0.00191659,4f02ad5b
ETHUSDT,091-Sell,2023-01-22 00:00:00,5,Open Short,--,Funding,0.07,1627.17,0.00,-0.0001,-0.01139019,4c87cdb1
LINKUSDT,091-Sell,2023-01-22 00:00:00,5,Open Short,--,Funding,6.8,6.856,0.000,-0.00024623,-0.01147943,fdd29d6a
DOGEUSDT,70a04791,2023-01-21 22:25:38,5,Open Long,Limit,Trade,165,0.08695,0.08731,0.0006,0.00860805,bac8ce52
DOGEUSDT,48e0e510,2023-01-21 22:25:13,5,Close Short,Limit,Trade,165,0.08697,0.08697,0.0001,0.00143501,aaa136d2
SHIB1000USDT,dab11410,2023-01-21 22:11:17,5,Open Long,Limit,Trade,1400,0.012170,0.012170,0.0001,0.0017038,68a548db
SHIB1000USDT,976fad1d,2023-01-21 22:01:31,5,Close Long,Limit,Trade,1400,0.012260,0.012260,0.0001,0.0017164,89aeffd9
SHIB1000USDT,4485a3bc,2023-01-21 20:20:11,5,Open Long,Limit,Trade,1400,0.012175,0.012200,0.0006,0.010227,d7ff765f
SHIB1000USDT,303923d0,2023-01-21 20:20:06,5,Close Short,Limit,Trade,1400,0.012165,0.012165,0.0001,0.0017031,a7638208
DOGEUSDT,f03d9018,2023-01-21 19:06:04,5,Open Short,Limit,Trade,165,0.08758,0.08751,0.0006,0.00867042,50b6e56f
DOGEUSDT,1a92d0b5,2023-01-21 19:00:29,5,Close Long,Limit,Trade,165,0.08749,0.08749,0.0001,0.00144359,8197a821
SHIB1000USDT,7c1a578b,2023-01-21 18:52:15,5,Open Short,Limit,Trade,1400,0.012250,0.012250,0.0001,0.001715,ebbb0ffd
SHIB1000USDT,ae575268,2023-01-21 18:45:43,5,Close Long,Limit,Trade,1400,0.012240,0.012240,0.0001,0.0017136,2b202ec2
SHIB1000USDT,0823b74a,2023-01-21 17:53:06,5,Open Long,Limit,Trade,1400,0.012155,0.012155,0.0001,0.0017017,c19d7c71
DOGEUSDT,0210ceea,2023-01-21 17:53:03,5,Open Long,Limit,Trade,165,0.08688,0.08688,0.0001,0.00143352,0f54f86c
SHIB1000USDT,be2d8e28,2023-01-21 16:59:20,5,Close Short,Limit,Trade,1400,0.012190,0.012190,0.0001,0.0017066,fb9861fe
SHIB1000USDT,ef5f6891,2023-01-21 16:50:45,5,Open Short,Limit,Trade,1400,0.012275,0.012275,0.0001,0.0017185,efe7b369
DOGEUSDT,2d425418,2023-01-21 16:35:37,5,Close Long,Limit,Trade,165,0.08723,0.08723,0.0001,0.0014393,7c914f87
DOGEUSDT,7778abb3,2023-01-21 16:26:24,5,Open Long,Limit,Trade,165,0.08662,0.08662,0.0001,0.00142923,156ffd11
LINKUSDT,091-Sell,2023-01-21 16:00:00,5,Open Short,--,Funding,6.8,6.915,0.000,-0.00022814,-0.01072759,96ef7057
ETHUSDT,091-Sell,2023-01-21 16:00:00,5,Open Short,--,Funding,0.07,1647.48,0.00,-0.0001,-0.01153236,18c61123
BNBUSDT,091-Sell,2023-01-21 16:00:00,5,Open Short,--,Funding,0.1,301.90,0.00,-0.0001,-0.003019,d3438078
SHIB1000USDT,db647330,2023-01-21 15:58:14,5,Close Short,Limit,Trade,1400,0.012130,0.012130,0.0001,0.0016982,f0916450
DOGEUSDT,3150ec3a,2023-01-21 15:56:42,5,Close Short,Limit,Trade,165,0.08673,0.08673,0.0001,0.00143105,53a8e903
SHIB1000USDT,4f700c2a,2023-01-21 15:23:34,5,Open Short,Limit,Trade,40,0.012220,0.012200,0.0006,0.00029328,017b7cc5
SHIB1000USDT,4f700c2a,2023-01-21 15:23:34,5,Open Short,Limit,Trade,1360,0.012215,0.012200,0.0006,0.00996744,7684b654
SHIB1000USDT,92d565dd,2023-01-21 15:17:43,5,Close Long,Limit,Trade,1400,0.012215,0.012215,0.0001,0.0017101,6bc6ff77
DOGEUSDT,e11747a0,2023-01-21 14:56:37,5,Open Short,Limit,Trade,165,0.08734,0.08734,0.0001,0.00144111,eba46c03
DOGEUSDT,274653bc,2023-01-21 14:36:29,5,Close Long,Limit,Trade,165,0.08729,0.08729,0.0001,0.00144029,6ac22ba7
DOGEUSDT,96f7d453,2023-01-21 13:33:25,5,Open Long,Limit,Trade,165,0.08668,0.08668,0.0001,0.00143022,afe1ea41
DOGEUSDT,217ff79d,2023-01-21 13:23:09,5,Close Short,Limit,Trade,165,0.08679,0.08679,0.0001,0.00143204,d3a1746c
SHIB1000USDT,c4f365ef,2023-01-21 13:19:15,5,Open Long,Limit,Trade,1400,0.012130,0.012130,0.0001,0.0016982,02f9b477
SHIB1000USDT,8ff49f57,2023-01-21 13:12:55,5,Close Short,Limit,Trade,1400,0.012195,0.012195,0.0001,0.0017073,6865e799
DOGEUSDT,0512ce84,2023-01-21 12:58:42,5,Open Short,Limit,Trade,165,0.08740,0.08740,0.0001,0.0014421,1dc594f3
SHIB1000USDT,0d9c2790,2023-01-21 12:58:20,5,Open Short,Limit,Trade,1400,0.012280,0.012280,0.0001,0.0017192,4361369f
SHIB1000USDT,fe3f5bb7,2023-01-21 12:36:06,5,Close Short,Limit,Trade,1400,0.012170,0.012170,0.0001,0.0017038,d86bbefc
SHIB1000USDT,3b228262,2023-01-21 12:14:00,5,Open Short,Limit,Trade,1400,0.012255,0.012230,0.0006,0.0102942,7e62fdc1
SHIB1000USDT,b3604703,2023-01-21 12:08:16,5,Close Long,Limit,Trade,1400,0.012210,0.012210,0.0001,0.0017094,ae4a4ad0
DOGEUSDT,2dd9325b,2023-01-21 11:45:17,5,Close Long,Limit,Trade,165,0.08674,0.08674,0.0001,0.00143121,2a47ad5f
SHIB1000USDT,0fa188ca,2023-01-21 10:34:06,5,Open Long,Limit,Trade,1400,0.012125,0.012125,0.0001,0.0016975,7029bae2
DOGEUSDT,4d3c9a82,2023-01-21 10:34:04,5,Open Long,Limit,Trade,165,0.08614,0.08614,0.0001,0.00142131,3ff26a43
DOGEUSDT,6efa9849,2023-01-21 10:28:04,5,Close Long,Limit,Trade,165,0.08651,0.08651,0.0001,0.00142742,d14cf35f
SHIB1000USDT,e56a5b9b,2023-01-21 10:28:02,5,Close Long,Limit,Trade,1400,0.012035,0.011900,0.0006,0.0101094,f52ed8ca
SHIB1000USDT,e99abdf4,2023-01-21 10:27:02,5,Open Long,Limit,Trade,1400,0.011815,0.012185,0.0006,0.0099246,f64ebe49
DOGEUSDT,34087b0f,2023-01-21 10:26:54,5,Open Long,Limit,Trade,165,0.08591,0.08641,0.0006,0.00850509,24cf94db
DOGEUSDT,41ef3d11,2023-01-21 10:26:40,5,Close Short,Limit,Trade,545,0.08465,0.08465,0.0001,0.00461343,11f959b9
SHIB1000USDT,6d16ec6e,2023-01-21 10:26:29,5,Close Short,Limit,Trade,1400,0.012080,0.012080,0.0001,0.0016912,693239b3
DOGEUSDT,c3f0abfd,2023-01-21 09:56:53,5,Open Short,Limit,Trade,199,0.08831,0.08831,0.0001,0.00175737,1e550488
BNBUSDT,091-Sell,2023-01-21 08:00:00,5,Open Short,--,Funding,0.1,304.80,0.00,-0.0001,-0.003048,cf4515fd
SHIB1000USDT,7091-Sel,2023-01-21 08:00:00,5,Open Short,--,Funding,1400,0.012180,0.000000,-0.00048497,-0.0082697,b029a330
LINKUSDT,091-Sell,2023-01-21 08:00:00,5,Open Short,--,Funding,6.8,7.004,0.000,-0.00018769,-0.00893914,9d613c69
DOGEUSDT,091-Sell,2023-01-21 08:00:00,5,Open Short,--,Funding,346,0.08688,0.00000,-0.00012992,-0.00390545,66c40750
ETHUSDT,091-Sell,2023-01-21 08:00:00,5,Open Short,--,Funding,0.07,1651.31,0.00,-0.0001,-0.01155917,87873b93
SHIB1000USDT,201c0539,2023-01-21 05:44:12,5,Open Short,Limit,Trade,1400,0.012165,0.012165,0.0001,0.0017031,4208568c
SHIB1000USDT,8ebfd9c8,2023-01-21 04:20:17,5,Close Long,Limit,Trade,1400,0.012155,0.012155,0.0001,0.0017017,fae2658c
SHIB1000USDT,2c91b311,2023-01-21 02:40:16,5,Open Long,Limit,Trade,1400,0.012070,0.012075,0.0006,0.0101388,f4e38671
LINKUSDT,df12c78d,2023-01-21 02:03:18,5,Open Short,Limit,Trade,0.2,7.030,7.030,0.0001,0.0001406,943c4ba7
LINKUSDT,0862c364,2023-01-21 01:39:28,5,Open Short,Limit,Trade,2.4,7.030,7.030,0.0001,0.0016872,a8336201
SHIB1000USDT,3663f6fb,2023-01-21 00:13:43,5,Close Long,Limit,Trade,1400,0.012055,0.012055,0.0001,0.0016877,55ac290b
SHIB1000USDT,9dee9646,2023-01-21 00:12:43,5,Open Long,Limit,Trade,1400,0.011970,0.012025,0.0006,0.0100548,0b5350d0
SHIB1000USDT,3b4907d3,2023-01-21 00:12:13,5,Close Short,Limit,Trade,2940,0.011855,0.011855,0.0001,0.00348537,2774adde
ETHUSDT,091-Sell,2023-01-21 00:00:00,5,Open Short,--,Funding,0.07,1658.47,0.00,-0.0001,-0.01160929,fe9afaa2
DOGEUSDT,091-Sell,2023-01-21 00:00:00,5,Open Short,--,Funding,346,0.08623,0.00000,-0.0001,-0.00298355,d58d232c
SHIB1000USDT,7091-Sel,2023-01-21 00:00:00,5,Open Short,--,Funding,2940,0.012230,0.000000,-0.00022621,-0.00813365,7736a9dc
LINKUSDT,091-Sell,2023-01-21 00:00:00,5,Open Short,--,Funding,4.2,6.946,0.000,-0.0001,-0.00291732,578cdbb6
BNBUSDT,091-Sell,2023-01-21 00:00:00,5,Open Short,--,Funding,0.1,305.23,0.00,-0.0001,-0.0030523,a16b5e09
BNBUSDT,e9326fdf,2023-01-20 23:18:14,5,Open Short,Limit,Trade,0.05,305.30,305.30,0.0001,0.0015265,cbcfea6e
SHIB1000USDT,9237b3ac,2023-01-20 20:16:50,5,Open Short,Limit,Trade,1540,0.012160,0.012160,0.0001,0.00187264,04e15524
DOGEUSDT,6f4b355f,2023-01-20 20:05:34,5,Open Short,Limit,Trade,181,0.08504,0.08504,0.0001,0.00153923,53e4566f
LINKUSDT,4b98d3a3,2023-01-20 20:05:29,5,Open Short,Limit,Trade,2.2,6.769,6.769,0.0001,0.00148918,c6bc675a
BNBUSDT,9a1c0036,2023-01-20 19:50:12,5,Open Short,Limit,Trade,0.05,293.55,293.45,0.0006,0.0088065,9522598e
BNBUSDT,27c85f0c,2023-01-20 19:44:21,5,Close Long,Limit,Trade,0.05,293.85,293.85,0.0001,0.00146925,ead7a91a
SHIB1000USDT,ef816bfe,2023-01-20 17:54:18,5,Open Short,Limit,Trade,1400,0.011690,0.011690,0.0001,0.0016366,ca2935b8
SHIB1000USDT,b4c69dde,2023-01-20 16:59:12,5,Close Short,Limit,Trade,1400,0.011550,0.011550,0.0001,0.001617,988e97a4
SHIB1000USDT,6d1dac6a,2023-01-20 16:42:18,5,Open Short,Limit,Trade,1400,0.011630,0.011550,0.0006,0.0097692,2618764b
SHIB1000USDT,d4a52731,2023-01-20 16:36:30,5,Close Long,Limit,Trade,1400,0.011580,0.011580,0.0001,0.0016212,c4e75f32
DOGEUSDT,9965ac22,2023-01-20 16:29:31,5,Open Short,Limit,Trade,165,0.08177,0.08177,0.0001,0.00134921,069c4207
DOGEUSDT,6f6b135a,2023-01-20 16:17:31,5,Close Long,Limit,Trade,165,0.08200,0.08200,0.0001,0.001353,f6f13781
DOGEUSDT,7091-Buy,2023-01-20 16:00:00,5,Open Long,--,Funding,165,0.08152,0.00000,0.0001,0.00134508,b5276526
ETHUSDT,091-Sell,2023-01-20 16:00:00,5,Open Short,--,Funding,0.07,1562.59,0.00,1.309e-05,0.00143181,884c46c5
SHIB1000USDT,7091-Buy,2023-01-20 16:00:00,5,Open Long,--,Funding,1400,0.011469,0.000000,0.0001,0.00160566,0fb72bb2
LINKUSDT,091-Sell,2023-01-20 16:00:00,5,Open Short,--,Funding,2,6.531,0.000,-0.0001,-0.0013062,3ea8ec2a
BNBUSDT,7091-Buy,2023-01-20 16:00:00,5,Open Long,--,Funding,0.05,289.41,0.00,0.0001,0.00144705,533cb0fd
LINKUSDT,4962573f,2023-01-20 14:48:45,5,Open Short,Limit,Trade,2,6.509,6.509,0.0001,0.0013018,3a6ba0bc
LINKUSDT,cf4e3c4b,2023-01-20 14:42:20,5,Close Long,Limit,Trade,2,6.520,6.520,0.0001,0.001304,b8fbb55c
SHIB1000USDT,7091-Buy,2023-01-20 08:00:00,5,Open Long,--,Funding,1400,0.011390,0.000000,0.0001,0.0015946,9b05a9cf
DOGEUSDT,7091-Buy,2023-01-20 08:00:00,5,Open Long,--,Funding,165,0.08085,0.00000,0.0001,0.00133403,3c20ecc7
LINKUSDT,7091-Buy,2023-01-20 08:00:00,5,Open Long,--,Funding,2,6.457,0.000,0.0001,0.0012914,b17ffcdb
BNBUSDT,7091-Buy,2023-01-20 08:00:00,5,Open Long,--,Funding,0.05,288.09,0.00,-7.574e-05,-0.00109099,5f6f5386
ETHUSDT,091-Sell,2023-01-20 08:00:00,5,Open Short,--,Funding,0.07,1549.51,0.00,-2.301e-05,-0.00249579,e6043b0b
BNBUSDT,aea7e5f3,2023-01-20 05:23:52,5,Open Long,Limit,Trade,0.05,291.80,293.20,0.0006,0.008754,738988fb
BNBUSDT,52f10d71,2023-01-20 05:23:30,5,Close Short,Limit,Trade,0.05,291.85,291.85,0.0001,0.00145925,900097a9
LINKUSDT,3933395a,2023-01-20 04:44:58,5,Open Long,Limit,Trade,2,6.475,6.479,0.0006,0.00777,80512fae
LINKUSDT,60b0c20e,2023-01-20 04:44:33,5,Close Short,Limit,Trade,2,6.476,6.476,0.0001,0.0012952,0eb327f0
SHIB1000USDT,c0b7dd49,2023-01-20 02:41:56,5,Open Long,Limit,Trade,1400,0.011500,0.011500,0.0001,0.00161,4650db76
SHIB1000USDT,d270e6b4,2023-01-20 02:14:25,5,Close Short,Limit,Trade,1400,0.011530,0.011530,0.0001,0.0016142,0d3b139a
LINKUSDT,74f67ed6,2023-01-20 01:53:37,5,Open Short,Limit,Trade,2,6.522,6.522,0.0001,0.0013044,5c3e5a4a
SHIB1000USDT,722c7a78,2023-01-20 01:30:02,5,Open Short,Limit,Trade,1400,0.011610,0.011610,0.0001,0.0016254,185eae7d
LINKUSDT,9bebd55a,2023-01-20 01:27:52,5,Close Long,Limit,Trade,2,6.514,6.514,0.0001,0.0013028,024fcbca
SHIB1000USDT,2bfe0321,2023-01-20 01:06:12,5,Close Short,Limit,Trade,1400,0.011515,0.011515,0.0001,0.0016121,6d161a6a
LINKUSDT,5e48d6ac,2023-01-20 01:05:22,5,Open Long,Limit,Trade,2,6.469,6.473,0.0006,0.0077628,a22d6b51
LINKUSDT,d74f7fe0,2023-01-20 01:05:10,5,Close Short,Limit,Trade,2,6.464,6.464,0.0001,0.0012928,31869d2d
SHIB1000USDT,55f01aaa,2023-01-20 00:27:07,5,Open Short,Limit,Trade,1400,0.011595,0.011595,0.0001,0.0016233,ca21fc56
SHIB1000USDT,cb3ce528,2023-01-20 00:01:29,5,Close Short,Limit,Trade,1400,0.011485,0.011485,0.0001,0.0016079,edcf532c
SHIB1000USDT,7091-Sel,2023-01-20 00:00:00,5,Open Short,--,Funding,1400,0.011541,0.000000,-0.0001,-0.00161574,97a5b9b8
BNBUSDT,091-Sell,2023-01-20 00:00:00,5,Open Short,--,Funding,0.05,294.37,0.00,0.00025609,0.00376927,e09f347f
DOGEUSDT,7091-Buy,2023-01-20 00:00:00,5,Open Long,--,Funding,165,0.08158,0.00000,0.0001,0.00134607,e6b2b737
LINKUSDT,091-Sell,2023-01-20 00:00:00,5,Open Short,--,Funding,2,6.507,0.000,-0.0001,-0.0013014,103eedb7
ETHUSDT,091-Sell,2023-01-20 00:00:00,5,Open Short,--,Funding,0.07,1550.51,0.00,-0.0001,-0.01085357,7863fed6
SHIB1000USDT,589babe9,2023-01-19 23:33:23,5,Open Short,Limit,Trade,1400,0.011565,0.011505,0.0006,0.0097146,0c3ed5c4
LINKUSDT,458548de,2023-01-19 23:29:15,5,Open Short,Limit,Trade,2,6.510,6.510,0.0001,0.001302,758bfd01
SHIB1000USDT,33a6a0e1,2023-01-19 23:27:32,5,Close Long,Limit,Trade,1400,0.011520,0.011520,0.0001,0.0016128,f91267b5
LINKUSDT,60148fea,2023-01-19 23:03:40,5,Close Long,Limit,Trade,2,6.525,6.525,0.0001,0.001305,babaaba2
BNBUSDT,2e64eaf6,2023-01-19 22:57:43,5,Open Short,Limit,Trade,0.05,293.90,293.90,0.0001,0.0014695,47c0f9f9
BNBUSDT,ac6be861,2023-01-19 21:59:43,5,Close Short,Limit,Trade,0.05,292.80,292.80,0.0001,0.001464,16c8a918
LINKUSDT,b68543de,2023-01-19 21:45:48,5,Open Long,Limit,Trade,2,6.480,6.483,0.0006,0.007776,cc5b3ce9
LINKUSDT,161c127a,2023-01-19 21:45:41,5,Close Short,Limit,Trade,2,6.477,6.477,0.0001,0.0012954,7dbe7d0a
DOGEUSDT,69a8110c,2023-01-19 21:19:15,5,Open Long,Limit,Trade,165,0.08143,0.08159,0.0006,0.00806157,0d4c4d8b
DOGEUSDT,657817bf,2023-01-19 21:19:03,5,Close Short,Limit,Trade,165,0.08140,0.08140,0.0001,0.0013431,38c919ba
SHIB1000USDT,10711b00,2023-01-19 21:14:51,5,Open Long,Limit,Trade,1400,0.011440,0.011470,0.0006,0.0096096,59d163f9
SHIB1000USDT,f3f43e6b,2023-01-19 21:14:34,5,Close Short,Limit,Trade,1400,0.011425,0.011425,0.0001,0.0015995,b49ab47c
BNBUSDT,1c5f883e,2023-01-19 20:26:25,5,Open Short,Limit,Trade,0.05,294.85,294.85,0.0001,0.00147425,c35d5115
BNBUSDT,ea3bdcf9,2023-01-19 20:18:01,5,Close Long,Limit,Trade,0.05,294.45,294.45,0.0001,0.00147225,3dddcd02
LINKUSDT,f779247a,2023-01-19 20:17:57,5,Open Short,Limit,Trade,2,6.523,6.523,0.0001,0.0013046,cbae973b
LINKUSDT,97707f97,2023-01-19 20:04:53,5,Close Long,Limit,Trade,2,6.510,6.510,0.0001,0.001302,65402ce1
DOGEUSDT,6521a96b,2023-01-19 20:01:44,5,Open Short,Limit,Trade,165,0.08197,0.08197,0.0006,0.00811503,1a9adc4b
DOGEUSDT,7c82d7ac,2023-01-19 19:56:38,5,Close Long,Limit,Trade,165,0.08192,0.08192,0.0001,0.00135168,69d4d4dd
SHIB1000USDT,63e5b1fe,2023-01-19 19:15:22,5,Open Short,Limit,Trade,1400,0.011505,0.011505,0.0001,0.0016107,a49897de
SHIB1000USDT,35a38a2d,2023-01-19 18:40:16,5,Close Long,Limit,Trade,1400,0.011450,0.011450,0.0001,0.001603,5aea1963
SHIB1000USDT,9281e726,2023-01-19 17:56:21,5,Open Long,Limit,Trade,1400,0.011370,0.011370,0.0001,0.0015918,3fcbe25f
SHIB1000USDT,9bd5b13e,2023-01-19 17:50:48,5,Close Short,Limit,Trade,2940,0.011365,0.011365,0.0001,0.00334131,7ec623c8
SHIB1000USDT,ba8c30e4,2023-01-19 16:14:39,5,Open Short,Limit,Trade,1540,0.011660,0.011660,0.0001,0.00179564,eb6e64b5
BNBUSDT,7091-Buy,2023-01-19 16:00:00,5,Open Long,--,Funding,0.05,289.75,0.00,-4.17e-05,-0.00060412,e482bd30
LINKUSDT,7091-Buy,2023-01-19 16:00:00,5,Open Long,--,Funding,2,6.404,0.000,0.0001,0.0012808,86dc782b
ETHUSDT,091-Sell,2023-01-19 16:00:00,5,Open Short,--,Funding,0.07,1532.52,0.00,-0.0001,-0.01072764,03d4a773
DOGEUSDT,7091-Buy,2023-01-19 16:00:00,5,Open Long,--,Funding,165,0.08098,0.00000,0.0001,0.00133617,90063e2b
SHIB1000USDT,7091-Sel,2023-01-19 16:00:00,5,Open Short,--,Funding,1400,0.011402,0.000000,-0.0001,-0.00159628,adc90c2a
SHIB1000USDT,e10424cf,2023-01-19 14:27:45,5,Open Short,Limit,Trade,1400,0.011210,0.011210,0.0001,0.0015694,ac07dcb8
SHIB1000USDT,e0ffd967,2023-01-19 14:01:34,5,Close Long,Limit,Trade,1400,0.011190,0.011190,0.0001,0.0015666,5d22099f
SHIB1000USDT,b666065e,2023-01-19 11:11:38,5,Open Long,Limit,Trade,1400,0.011110,0.011110,0.0001,0.0015554,5edced87
SHIB1000USDT,8273b6cc,2023-01-19 10:18:02,5,Close Short,Limit,Trade,1400,0.011180,0.011180,0.0001,0.0015652,9abc46ef
SHIB1000USDT,3f541ffe,2023-01-19 10:09:50,5,Open Short,Limit,Trade,1400,0.011260,0.011260,0.0001,0.0015764,704eb0ae
SHIB1000USDT,31151d47,2023-01-19 09:40:08,5,Close Long,Limit,Trade,1400,0.011180,0.011180,0.0001,0.0015652,9c21fd38
SHIB1000USDT,0b04de73,2023-01-19 09:31:38,5,Open Long,Limit,Trade,1400,0.011100,0.011100,0.0001,0.001554,b111409d
SHIB1000USDT,e57cb3db,2023-01-19 08:55:26,5,Close Short,Limit,Trade,1400,0.011170,0.011170,0.0001,0.0015638,ffa58ce9
SHIB1000USDT,02f469d4,2023-01-19 08:42:32,5,Open Short,Limit,Trade,1400,0.011250,0.011230,0.0006,0.00945,21e1c5bb
SHIB1000USDT,57601cfe,2023-01-19 08:36:34,5,Close Long,Limit,Trade,1400,0.011240,0.011240,0.0001,0.0015736,28716226
DOGEUSDT,7091-Buy,2023-01-19 08:00:00,5,Open Long,--,Funding,165,0.08092,0.00000,0.0001,0.00133518,1d26284b
ETHUSDT,091-Sell,2023-01-19 08:00:00,5,Open Short,--,Funding,0.07,1528.08,0.00,-0.0001,-0.01069656,f1cd736f
SHIB1000USDT,7091-Buy,2023-01-19 08:00:00,5,Open Long,--,Funding,1400,0.011103,0.000000,0.0001,0.00155442,55853f01
BNBUSDT,7091-Buy,2023-01-19 08:00:00,5,Open Long,--,Funding,0.05,290.18,0.00,-0.0001996,-0.00289599,a310c7f8
LINKUSDT,7091-Buy,2023-01-19 08:00:00,5,Open Long,--,Funding,2,6.438,0.000,0.0001,0.0012876,2654735d
SHIB1000USDT,09e80ad1,2023-01-19 05:45:27,5,Open Long,Limit,Trade,1400,0.011160,0.011165,0.0006,0.0093744,d7779df0
SHIB1000USDT,22d0da6a,2023-01-19 05:45:10,5,Close Short,Limit,Trade,440,0.011135,0.011135,0.0001,0.00048994,d941a90b
SHIB1000USDT,22d0da6a,2023-01-19 05:45:10,5,Close Short,Limit,Trade,960,0.011135,0.011135,0.0001,0.00106896,2b55d62b
SHIB1000USDT,9d20b4fa,2023-01-19 03:16:54,5,Open Short,Limit,Trade,1400,0.011215,0.011190,0.0006,0.0094206,6a9f5125
SHIB1000USDT,9ad83db3,2023-01-19 03:11:22,5,Close Long,Limit,Trade,2940,0.011220,0.011220,0.0001,0.00329868,79cd6dad
SHIB1000USDT,e4fae833,2023-01-19 00:14:20,5,Open Long,Limit,Trade,1540,0.010925,0.010925,0.0001,0.00168245,9d13f1d1
BNBUSDT,7091-Buy,2023-01-19 00:00:00,5,Open Long,--,Funding,0.05,286.48,0.00,-0.00013308,-0.00190623,01b531cf
SHIB1000USDT,7091-Buy,2023-01-19 00:00:00,5,Open Long,--,Funding,1400,0.011172,0.000000,0.0001,0.00156408,497ae8b7
DOGEUSDT,7091-Buy,2023-01-19 00:00:00,5,Open Long,--,Funding,165,0.08000,0.00000,0.0001,0.00132,f5f7c932
LINKUSDT,7091-Buy,2023-01-19 00:00:00,5,Open Long,--,Funding,2,6.335,0.000,0.0001,0.001267,2fa96342
ETHUSDT,091-Sell,2023-01-19 00:00:00,5,Open Short,--,Funding,0.07,1511.12,0.00,-0.0001,-0.01057784,2039fb74
