Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
ETHUSDT,6f2c6e2a,2023-01-04 19:07:48,5,Open Long,Limit,Trade,0.01,1257.15,1257.15,0.0001,0.00125715,777620e8
LINKUSDT,58353e13,2023-01-04 19:03:25,5,Open Long,Limit,Trade,2,5.790,5.798,0.0006,0.006948,f3905a30
LINKUSDT,a455256b,2023-01-04 19:03:15,5,Close Short,Limit,Trade,2,5.779,5.779,0.0001,0.0011558,687a3cf9
ETHUSDT,0e78a587,2023-01-04 19:02:07,5,Close Short,Limit,Trade,0.01,1255.25,1255.25,0.0001,0.00125525,302e2ac7
ETHUSDT,370c4089,2023-01-04 17:37:17,5,Open Short,Limit,Trade,0.01,1264.10,1259.00,0.0006,0.0075846,58101db0
ETHUSDT,ef76fe12,2023-01-04 17:31:46,5,Close Long,Limit,Trade,0.01,1259.15,1259.15,0.0001,0.00125915,60e93114
LINKUSDT,e2efa227,2023-01-04 16:13:24,5,Open Short,Limit,Trade,2,5.820,5.820,0.0001,0.001164,149f653e
ETHUSDT,7091-Buy,2023-01-04 16:00:00,5,Open Long,--,Funding,0.01,1255.49,0.00,0.0001,0.00125549,e22b499b
DOGEUSDT,091-Sell,2023-01-04 16:00:00,5,Open Short,--,Funding,165,0.07238,0.00000,-0.0001,-0.00119427,f3a249bb
BNBUSDT,091-Sell,2023-01-04 16:00:00,5,Open Short,--,Funding,0.05,256.95,0.00,-2.934e-05,-0.00037694,6e11b516
SHIB1000USDT,7091-Sel,2023-01-04 16:00:00,5,Open Short,--,Funding,1400,0.008248,0.000000,-0.0001,-0.00115472,c6a0019e
DOGEUSDT,857982ac,2023-01-04 15:52:17,5,Open Short,Limit,Trade,165,0.07229,0.07229,0.0001,0.00119279,b4622f11
LINKUSDT,09c06376,2023-01-04 15:44:22,5,Close Long,Limit,Trade,2,5.791,5.791,0.0001,0.0011582,5372d339
DOGEUSDT,6f22fec0,2023-01-04 15:43:57,5,Close Long,Limit,Trade,165,0.07223,0.07223,0.0001,0.0011918,ede0b9ba
DOGEUSDT,64e64943,2023-01-04 15:07:17,5,Open Long,Limit,Trade,165,0.07173,0.07193,0.0006,0.00710127,5ca94b75
DOGEUSDT,6d13aaa2,2023-01-04 15:07:10,5,Close Short,Limit,Trade,165,0.07179,0.07179,0.0001,0.00118454,fa7f5cf1
LINKUSDT,3f8ab77e,2023-01-04 15:06:50,5,Open Long,Limit,Trade,2,5.751,5.765,0.0006,0.0069012,028f1664
LINKUSDT,a6e2962b,2023-01-04 15:06:23,5,Close Short,Limit,Trade,2,5.749,5.749,0.0001,0.0011498,d5612d47
ETHUSDT,3b6a918c,2023-01-04 14:13:28,5,Open Long,Limit,Trade,0.01,1250.40,1250.40,0.0001,0.0012504,adf694cc
LINKUSDT,5e18ff44,2023-01-04 13:53:07,5,Open Short,Limit,Trade,2,5.790,5.790,0.0001,0.001158,0881a67c
BNBUSDT,14241282,2023-01-04 13:52:40,5,Open Short,Limit,Trade,0.05,255.55,255.55,0.0001,0.00127775,b428562c
DOGEUSDT,cb1bf0fb,2023-01-04 13:40:42,5,Open Short,Limit,Trade,165,0.07230,0.07230,0.0001,0.00119295,d8980ea1
SHIB1000USDT,7091-Sel,2023-01-04 08:00:00,5,Open Short,--,Funding,1400,0.008276,0.000000,-0.0001,-0.00115864,6a16f95b
ETHUSDT,cab07092,2023-01-04 02:35:11,5,Close Long,Limit,Trade,0.01,1230.20,1230.20,0.0001,0.0012302,26e86907
ETHUSDT,7091-Buy,2023-01-04 00:00:00,5,Open Long,--,Funding,0.01,1214.05,0.00,0.0001,0.00121405,791a2f15
SHIB1000USDT,7091-Sel,2023-01-04 00:00:00,5,Open Short,--,Funding,1400,0.008149,0.000000,-0.0001,-0.00114086,068ee979
SHIB1000USDT,7091-Sel,2023-01-03 16:00:00,5,Open Short,--,Funding,1400,0.008127,0.000000,-0.0001,-0.00113778,3c48ce54
ETHUSDT,7091-Buy,2023-01-03 16:00:00,5,Open Long,--,Funding,0.01,1211.72,0.00,0.0001,0.00121172,70c77d33
SHIB1000USDT,7091-Sel,2023-01-03 08:00:00,5,Open Short,--,Funding,1400,0.008197,0.000000,-0.0001,-0.00114758,7f290538
ETHUSDT,7091-Buy,2023-01-03 08:00:00,5,Open Long,--,Funding,0.01,1216.13,0.00,0.0001,0.00121613,462676e9
SHIB1000USDT,7091-Sel,2023-01-03 00:00:00,5,Open Short,--,Funding,1400,0.008186,0.000000,-0.0001,-0.00114604,1a7427ca
ETHUSDT,7091-Buy,2023-01-03 00:00:00,5,Open Long,--,Funding,0.01,1213.72,0.00,0.0001,0.00121372,57bda2e6
SHIB1000USDT,7091-Sel,2023-01-02 16:00:00,5,Open Short,--,Funding,1400,0.008214,0.000000,-0.0001,-0.00114996,49c12155
ETHUSDT,7091-Buy,2023-01-02 16:00:00,5,Open Long,--,Funding,0.01,1218.51,0.00,0.0001,0.00121851,3ddf8f08
SHIB1000USDT,7091-Sel,2023-01-02 08:00:00,5,Open Short,--,Funding,1400,0.008165,0.000000,-0.0001,-0.0011431,bc0ca0e6
ETHUSDT,7091-Buy,2023-01-02 08:00:00,5,Open Long,--,Funding,0.01,1213.05,0.00,0.0001,0.00121305,2a181a81
LINKUSDT,404c63c5,2023-01-02 07:14:50,5,Close Long,Limit,Trade,6.8,5.699,5.699,0.0001,0.00387532,73caef7e
SHIB1000USDT,7091-Sel,2023-01-02 00:00:00,5,Open Short,--,Funding,1400,0.008125,0.000000,-0.0001,-0.0011375,506daae8
ETHUSDT,7091-Buy,2023-01-02 00:00:00,5,Open Long,--,Funding,0.01,1200.54,0.00,0.0001,0.00120054,c0b6598c
LINKUSDT,7091-Buy,2023-01-02 00:00:00,5,Open Long,--,Funding,6.8,5.627,0.000,0.0001,0.00382636,6436c834
LINKUSDT,7091-Buy,2023-01-01 16:00:00,5,Open Long,--,Funding,6.8,5.596,0.000,0.0001,0.00380528,54f382db
SHIB1000USDT,7091-Sel,2023-01-01 16:00:00,5,Open Short,--,Funding,1400,0.008078,0.000000,-0.0001,-0.00113092,245814c5
ETHUSDT,7091-Buy,2023-01-01 16:00:00,5,Open Long,--,Funding,0.01,1196.98,0.00,0.0001,0.00119698,12c9b0c8
LINKUSDT,7091-Buy,2023-01-01 08:00:00,5,Open Long,--,Funding,6.8,5.531,0.000,0.0001,0.00376108,7b749d35
ETHUSDT,7091-Buy,2023-01-01 08:00:00,5,Open Long,--,Funding,0.01,1195.77,0.00,0.00010116,0.00120965,659001d2
SHIB1000USDT,7091-Sel,2023-01-01 08:00:00,5,Open Short,--,Funding,1400,0.008033,0.000000,-0.0001,-0.00112462,a10a1136
LINKUSDT,7091-Buy,2023-01-01 00:00:00,5,Open Long,--,Funding,6.8,5.574,0.000,0.0001,0.00379032,af6ff250
ETHUSDT,7091-Buy,2023-01-01 00:00:00,5,Open Long,--,Funding,0.01,1196.50,0.00,0.0001,0.0011965,5dd7f204
SHIB1000USDT,7091-Sel,2023-01-01 00:00:00,5,Open Short,--,Funding,1400,0.008080,0.000000,-0.0001,-0.0011312,8d8505e9
LINKUSDT,7091-Buy,2022-12-31 16:00:00,5,Open Long,--,Funding,6.8,5.588,0.000,0.0001,0.00379984,0465dd64
ETHUSDT,7091-Buy,2022-12-31 16:00:00,5,Open Long,--,Funding,0.01,1202.83,0.00,0.0001,0.00120283,05a03f4f
SHIB1000USDT,7091-Sel,2022-12-31 16:00:00,5,Open Short,--,Funding,1400,0.008142,0.000000,-0.0001,-0.00113988,3de272a1
DOGEUSDT,e39c204a,2022-12-31 14:28:48,5,Close Long,Limit,Trade,545,0.07124,0.07124,0.0001,0.00388258,665b1adc
BNBUSDT,52c760ac,2022-12-31 13:24:39,5,Close Long,Limit,Trade,0.05,247.30,247.30,0.0001,0.0012365,5fa60969
SHIB1000USDT,7091-Sel,2022-12-31 08:00:00,5,Open Short,--,Funding,1400,0.008071,0.000000,-0.0001,-0.00112994,e689bdd5
LINKUSDT,7091-Buy,2022-12-31 08:00:00,5,Open Long,--,Funding,6.8,5.459,0.000,0.0001,0.00371212,80f1cec8
BNBUSDT,7091-Buy,2022-12-31 08:00:00,5,Open Long,--,Funding,0.05,245.55,0.00,-0.00010548,-0.00129503,4f8078fe
DOGEUSDT,7091-Buy,2022-12-31 08:00:00,5,Open Long,--,Funding,545,0.06917,0.00000,-6.755e-05,-0.00254647,edac6287
ETHUSDT,7091-Buy,2022-12-31 08:00:00,5,Open Long,--,Funding,0.01,1197.26,0.00,0.0001,0.00119726,4d9136cb
BNBUSDT,7091-Buy,2022-12-31 00:00:00,5,Open Long,--,Funding,0.05,245.64,0.00,-0.00012872,-0.00158093,e86374d9
SHIB1000USDT,7091-Sel,2022-12-31 00:00:00,5,Open Short,--,Funding,1400,0.008049,0.000000,-0.0001,-0.00112686,0b7a66d6
LINKUSDT,7091-Buy,2022-12-31 00:00:00,5,Open Long,--,Funding,6.8,5.476,0.000,0.0001,0.00372368,d37a7f19
DOGEUSDT,7091-Buy,2022-12-31 00:00:00,5,Open Long,--,Funding,545,0.06836,0.00000,-2.726e-05,-0.0010156,6293aaf1
ETHUSDT,7091-Buy,2022-12-31 00:00:00,5,Open Long,--,Funding,0.01,1199.95,0.00,0.0001,0.00119995,a7876c9b
SHIB1000USDT,11038b03,2022-12-30 21:15:42,5,Open Short,Limit,Trade,1400,0.008045,0.008045,0.0006,0.0067578,ea72634f
SHIB1000USDT,c6df3814,2022-12-30 21:10:09,5,Close Long,Limit,Trade,1400,0.008050,0.008050,0.0001,0.001127,b515df3b
BNBUSDT,7091-Buy,2022-12-30 16:00:00,5,Open Long,--,Funding,0.05,245.23,0.00,-0.0001954,-0.00239589,dfa82e29
LINKUSDT,7091-Buy,2022-12-30 16:00:00,5,Open Long,--,Funding,6.8,5.494,0.000,0.0001,0.00373592,9b3e0f2c
ETHUSDT,7091-Buy,2022-12-30 16:00:00,5,Open Long,--,Funding,0.01,1195.10,0.00,0.0001,0.0011951,0e074492
DOGEUSDT,7091-Buy,2022-12-30 16:00:00,5,Open Long,--,Funding,545,0.06765,0.00000,5.014e-05,0.00184863,e578f448
SHIB1000USDT,7091-Buy,2022-12-30 16:00:00,5,Open Long,--,Funding,1400,0.008009,0.000000,0.0001,0.00112126,30f854fb
SHIB1000USDT,45a8eaa4,2022-12-30 11:12:07,5,Open Long,Limit,Trade,1400,0.007995,0.007995,0.0001,0.0011193,b45c5650
DOGEUSDT,7091-Buy,2022-12-30 08:00:00,5,Open Long,--,Funding,545,0.06771,0.00000,7.93e-05,0.00292633,39f86a6b
BNBUSDT,7091-Buy,2022-12-30 08:00:00,5,Open Long,--,Funding,0.05,243.25,0.00,-0.0001663,-0.00202262,a64744d0
LINKUSDT,7091-Buy,2022-12-30 08:00:00,5,Open Long,--,Funding,6.8,5.450,0.000,0.0001,0.003706,e22acc02
ETHUSDT,7091-Buy,2022-12-30 08:00:00,5,Open Long,--,Funding,0.01,1188.30,0.00,0.0001,0.0011883,2c6693b5
LINKUSDT,1f3cbe6b,2022-12-30 07:30:44,5,Open Long,Limit,Trade,0.2,5.444,5.444,0.0001,0.00010888,1a965367
LINKUSDT,c9ada074,2022-12-30 07:24:19,5,Open Long,Limit,Trade,2.4,5.444,5.444,0.0001,0.00130656,1b6c80bc
DOGEUSDT,d49e6ad3,2022-12-30 07:24:11,5,Open Long,Limit,Trade,199,0.06798,0.06798,0.0001,0.00135281,ff7ee758
DOGEUSDT,7091-Buy,2022-12-30 00:00:00,5,Open Long,--,Funding,346,0.07092,0.00000,-2.664e-05,-0.0006537,e80395bd
ETHUSDT,7091-Buy,2022-12-30 00:00:00,5,Open Long,--,Funding,0.01,1200.66,0.00,0.0001,0.00120066,ccd22a27
LINKUSDT,7091-Buy,2022-12-30 00:00:00,5,Open Long,--,Funding,4.2,5.600,0.000,0.0001,0.002352,105f5916
BNBUSDT,7091-Buy,2022-12-30 00:00:00,5,Open Long,--,Funding,0.05,246.12,0.00,-0.00017599,-0.00216573,d348ad2d
LINKUSDT,7091-Buy,2022-12-29 16:00:00,5,Open Long,--,Funding,4.2,5.684,0.000,0.0001,0.00238728,fe82294b
ETHUSDT,7091-Buy,2022-12-29 16:00:00,5,Open Long,--,Funding,0.01,1201.00,0.00,0.0001,0.001201,ce7d2bd2
DOGEUSDT,7091-Buy,2022-12-29 16:00:00,5,Open Long,--,Funding,346,0.07108,0.00000,0.0001,0.00245937,ccedd1f1
BNBUSDT,7091-Buy,2022-12-29 16:00:00,5,Open Long,--,Funding,0.05,245.93,0.00,-0.00014727,-0.0018109,a0b98f20
SHIB1000USDT,2cdbb1a1,2022-12-29 15:03:07,5,Close Long,Limit,Trade,2940,0.008095,0.008095,0.0001,0.00237993,729bb249
ETHUSDT,7091-Buy,2022-12-29 08:00:00,5,Open Long,--,Funding,0.01,1194.86,0.00,0.0001,0.00119486,d855e0b4
SHIB1000USDT,7091-Buy,2022-12-29 08:00:00,5,Open Long,--,Funding,2940,0.007935,0.000000,0.0001,0.00233289,01360d8e
LINKUSDT,7091-Buy,2022-12-29 08:00:00,5,Open Long,--,Funding,4.2,5.707,0.000,0.0001,0.00239694,ca8b29db
BNBUSDT,7091-Buy,2022-12-29 08:00:00,5,Open Long,--,Funding,0.05,244.70,0.00,-0.00021296,-0.00260556,21582066
DOGEUSDT,7091-Buy,2022-12-29 08:00:00,5,Open Long,--,Funding,346,0.07088,0.00000,0.0001,0.00245245,6ef85ca6
BNBUSDT,7091-Buy,2022-12-29 00:00:00,5,Open Long,--,Funding,0.05,244.30,0.00,-0.00029822,-0.00364275,bc866a33
DOGEUSDT,7091-Buy,2022-12-29 00:00:00,5,Open Long,--,Funding,346,0.07037,0.00000,2.083e-05,0.00050717,da4cad38
SHIB1000USDT,7091-Buy,2022-12-29 00:00:00,5,Open Long,--,Funding,2940,0.007920,0.000000,0.0001,0.00232848,acf12d37
LINKUSDT,7091-Buy,2022-12-29 00:00:00,5,Open Long,--,Funding,4.2,5.674,0.000,0.0001,0.00238308,f6038110
ETHUSDT,7091-Buy,2022-12-29 00:00:00,5,Open Long,--,Funding,0.01,1190.05,0.00,0.0001,0.00119005,5d322cfc
DOGEUSDT,7091-Buy,2022-12-28 16:00:00,5,Open Long,--,Funding,346,0.07130,0.00000,6.275e-05,0.00154803,4d23648a
LINKUSDT,7091-Buy,2022-12-28 16:00:00,5,Open Long,--,Funding,4.2,5.724,0.000,0.0001,0.00240408,bd6545b2
BNBUSDT,7091-Buy,2022-12-28 16:00:00,5,Open Long,--,Funding,0.05,242.05,0.00,-0.00028111,-0.00340213,5be891bf
ETHUSDT,7091-Buy,2022-12-28 16:00:00,5,Open Long,--,Funding,0.01,1189.07,0.00,0.0001,0.00118907,5dd8fada
SHIB1000USDT,7091-Buy,2022-12-28 16:00:00,5,Open Long,--,Funding,2940,0.007952,0.000000,0.0001,0.00233789,5760f7cf
DOGEUSDT,7091-Buy,2022-12-28 08:00:00,5,Open Long,--,Funding,346,0.07101,0.00000,0.0001,0.00245695,02c58e27
BNBUSDT,7091-Buy,2022-12-28 08:00:00,5,Open Long,--,Funding,0.05,243.20,0.00,-0.00024022,-0.00292107,28801b7e
SHIB1000USDT,7091-Buy,2022-12-28 08:00:00,5,Open Long,--,Funding,2940,0.008001,0.000000,0.0001,0.0023523,8af85a8b
ETHUSDT,7091-Buy,2022-12-28 08:00:00,5,Open Long,--,Funding,0.01,1194.57,0.00,0.0001,0.00119457,2f856934
LINKUSDT,7091-Buy,2022-12-28 08:00:00,5,Open Long,--,Funding,4.2,5.763,0.000,0.0001,0.00242046,159b2669
LINKUSDT,b2a9f94c,2022-12-28 05:44:54,5,Open Long,Limit,Trade,2.2,5.680,5.680,0.0001,0.0012496,1ee07d74
SHIB1000USDT,3f32fbc4,2022-12-28 05:40:33,5,Open Long,Limit,Trade,1540,0.007880,0.007880,0.0001,0.00121352,f7a686f8
DOGEUSDT,468d1307,2022-12-28 03:10:33,5,Open Long,Limit,Trade,181,0.07093,0.07093,0.0001,0.00128384,42a7ed60
BNBUSDT,29ff887f,2022-12-28 00:56:40,5,Open Long,Limit,Trade,0.05,245.60,245.60,0.0001,0.001228,728489a6
BNBUSDT,ea6b4aac,2022-12-28 00:05:05,5,Close Long,Limit,Trade,0.05,246.85,246.85,0.0001,0.00123425,2a5a63b9
DOGEUSDT,7091-Buy,2022-12-28 00:00:00,5,Open Long,--,Funding,165,0.07371,0.00000,0.0001,0.00121622,9d3ba18f
BNBUSDT,7091-Buy,2022-12-28 00:00:00,5,Open Long,--,Funding,0.05,246.45,0.00,-0.00014673,-0.00180808,3c09eef1
LINKUSDT,7091-Buy,2022-12-28 00:00:00,5,Open Long,--,Funding,2,5.904,0.000,0.0001,0.0011808,4e31a76c
SHIB1000USDT,7091-Buy,2022-12-28 00:00:00,5,Open Long,--,Funding,1400,0.008188,0.000000,0.0001,0.00114632,1c2f50a4
ETHUSDT,7091-Buy,2022-12-28 00:00:00,5,Open Long,--,Funding,0.01,1211.55,0.00,0.0001,0.00121155,7e9a27e0
BNBUSDT,9755f7a8,2022-12-27 21:06:54,5,Open Long,Limit,Trade,0.05,245.15,245.15,0.0001,0.00122575,95a5773f
BNBUSDT,336b206e,2022-12-27 20:12:10,5,Close Long,Limit,Trade,0.05,246.20,246.20,0.0001,0.001231,114f6fe6
BNBUSDT,bc786551,2022-12-27 17:37:18,5,Open Long,Limit,Trade,0.05,244.50,244.50,0.0001,0.0012225,ab720089
SHIB1000USDT,4b1ff518,2022-12-27 16:48:11,5,Open Long,Limit,Trade,1400,0.008210,0.008210,0.0001,0.0011494,4890e864
DOGEUSDT,bda08238,2022-12-27 16:17:08,5,Open Long,Limit,Trade,165,0.07389,0.07389,0.0001,0.00121919,57ba35cf
LINKUSDT,edd32477,2022-12-27 16:15:05,5,Open Long,Limit,Trade,2,5.917,5.917,0.0001,0.0011834,21b8fa3a
ETHUSDT,7091-Buy,2022-12-27 16:00:00,5,Open Long,--,Funding,0.01,1210.87,0.00,0.0001,0.00121087,8f6f3198
BNBUSDT,b45bfc64,2022-12-27 15:22:52,5,Close Long,Limit,Trade,0.05,244.65,244.65,0.0001,0.00122325,7ea184a9
ETHUSDT,7091-Buy,2022-12-27 08:00:00,5,Open Long,--,Funding,0.01,1221.74,0.00,0.0001,0.00122174,1f14a179
BNBUSDT,7091-Buy,2022-12-27 08:00:00,5,Open Long,--,Funding,0.05,243.25,0.00,5.03e-05,0.00061178,5790d5dc
ETHUSDT,92260809,2022-12-27 03:23:49,5,Open Long,Limit,Trade,0.01,1221.65,1221.65,0.0001,0.00122165,b5eee0a5
BNBUSDT,980a44e7,2022-12-27 03:23:31,5,Open Long,Limit,Trade,0.05,242.95,242.95,0.0001,0.00121475,ecee4882
BNBUSDT,6f0db3b4,2022-12-27 00:01:19,5,Close Long,Limit,Trade,0.05,245.90,245.90,0.0001,0.0012295,67cfce5d
BNBUSDT,7091-Buy,2022-12-27 00:00:00,5,Open Long,--,Funding,0.05,244.22,0.00,-1.143e-05,-0.00013957,ef73a4e7
ETHUSDT,eabffecc,2022-12-26 23:54:57,5,Close Long,Limit,Trade,0.01,1229.30,1229.30,0.0001,0.0012293,f33f2472
ETHUSDT,7091-Buy,2022-12-26 16:00:00,5,Open Long,--,Funding,0.01,1214.75,0.00,2.57e-05,0.0003122,1a02a144
BNBUSDT,7091-Buy,2022-12-26 16:00:00,5,Open Long,--,Funding,0.05,242.30,0.00,-0.00024985,-0.00302693,8bace4e2
ETHUSDT,7091-Buy,2022-12-26 08:00:00,5,Open Long,--,Funding,0.01,1220.35,0.00,0.0001,0.00122035,50399500
BNBUSDT,7091-Buy,2022-12-26 08:00:00,5,Open Long,--,Funding,0.05,243.11,0.00,-0.00011487,-0.0013963,41037649
ETHUSDT,7091-Buy,2022-12-26 00:00:00,5,Open Long,--,Funding,0.01,1218.35,0.00,0.0001,0.00121835,4b78be74
BNBUSDT,7091-Buy,2022-12-26 00:00:00,5,Open Long,--,Funding,0.05,243.09,0.00,-0.00021574,-0.00262221,beb9457e
ETHUSDT,7091-Buy,2022-12-25 16:00:00,5,Open Long,--,Funding,0.01,1210.35,0.00,3.79e-05,0.00045873,ec4ea1fd
BNBUSDT,7091-Buy,2022-12-25 16:00:00,5,Open Long,--,Funding,0.05,242.96,0.00,-0.00031164,-0.0037858,1446d8c7
BNBUSDT,7091-Buy,2022-12-25 08:00:00,5,Open Long,--,Funding,0.05,244.95,0.00,-0.00019282,-0.00236156,de950fb5
ETHUSDT,7091-Buy,2022-12-25 08:00:00,5,Open Long,--,Funding,0.01,1219.30,0.00,-5.9e-07,-7.19e-06,3f7dca11
ETHUSDT,7091-Buy,2022-12-25 00:00:00,5,Open Long,--,Funding,0.01,1219.67,0.00,6.932e-05,0.00084548,5d96ffdf
BNBUSDT,7091-Buy,2022-12-25 00:00:00,5,Open Long,--,Funding,0.05,244.30,0.00,-0.00034644,-0.00423176,cd24798f
BNBUSDT,f6a89c00,2022-12-24 21:36:00,5,Open Long,Limit,Trade,0.05,244.20,244.20,0.0001,0.001221,33f412ed
ETHUSDT,c8d96327,2022-12-24 21:35:59,5,Open Long,Limit,Trade,0.01,1220.75,1220.75,0.0001,0.00122075,cf9df560
LINKUSDT,fd444000,2022-12-23 03:11:10,10,Close Short,Market,Trade,4,6.052,Market,0.0006,0.0145248,88767c66
LINKUSDT,091-Sell,2022-12-23 00:00:00,10,Open Short,--,Funding,4,6.005,0.000,-0.0001,-0.002402,590d3dcf
LINKUSDT,fce7312f,2022-12-22 22:15:51,10,Open Short,Limit,Trade,4,6.005,6.000,0.0006,0.014412,c9ecb90a
SHIB1000USDT,67bc045d,2022-12-22 20:26:46,5,Close Long,Market,Trade,700,0.008290,Market,0.0006,0.0034818,0b41a96b
BNBUSDT,eecb3c05,2022-12-22 20:26:43,5,Close Long,Market,Trade,0.02,245.15,Market,0.0006,0.0029418,49430ab7
LINKUSDT,a05d690d,2022-12-22 20:22:16,5,Close Long,Market,Trade,1,5.988,Market,0.0006,0.0035928,6a2c8924
SHIB1000USDT,9e36fcbd,2022-12-22 20:22:16,5,Close Long,Limit,Trade,700,0.008310,0.008310,0.0001,0.0005817,7d1117bd
BNBUSDT,0f40bd99,2022-12-22 20:21:38,5,Close Long,Limit,Trade,0.03,244.00,244.00,0.0001,0.000732,61cd9d3c
LINKUSDT,fbe30428,2022-12-22 19:53:25,5,Close Long,Limit,Trade,1,5.916,5.916,0.0001,0.0005916,53423004
BNBUSDT,113d1178,2022-12-22 18:09:47,5,Open Long,Market,Trade,0.05,241.10,Market,0.0006,0.007233,366dd387
SHIB1000USDT,1c264325,2022-12-22 18:07:27,5,Open Long,Market,Trade,1400,0.008200,Market,0.0006,0.006888,31c7ef1a
LINKUSDT,b6ec2a67,2022-12-22 18:00:52,5,Open Long,Market,Trade,2,5.870,Market,0.0006,0.007044,b6fd0a57
LINKUSDT,901b2c65,2022-12-22 17:59:09,5,Close Long,Market,Trade,2,5.880,Market,0.0006,0.007056,0c006011
LINKUSDT,cf4e17be,2022-12-22 17:57:18,5,Open Long,Market,Trade,2,5.881,Market,0.0006,0.0070572,ff725247
SHIB1000USDT,f1f055e7,2022-12-20 16:19:34,3,Close Short,Market,Trade,1400,0.008370,Market,0.0006,0.0070308,318fdbe8
DOGEUSDT,9d37a012,2022-12-20 16:09:23,3,Close Short,Market,Trade,150,0.07434,Market,0.0006,0.0066906,d28446e6
ETHUSDT,49dad09c,2022-12-20 16:05:34,3,Close Short,Market,Trade,0.01,1215.20,Market,0.0006,0.0072912,e9fa3387
SHIB1000USDT,7091-Sel,2022-12-20 16:00:00,3,Open Short,--,Funding,1400,0.008414,0.000000,-0.0001,-0.00117796,5b705c9f
ETHUSDT,091-Sell,2022-12-20 16:00:00,3,Open Short,--,Funding,0.01,1216.45,0.00,-0.0001,-0.00121645,ae7fc394
DOGEUSDT,091-Sell,2022-12-20 16:00:00,3,Open Short,--,Funding,150,0.07454,0.00000,-1.062e-05,-0.00011874,aa2ea8ab
DOGEUSDT,b295eb7d,2022-12-20 15:22:56,3,Open Short,Limit,Trade,150,0.07454,0.07454,0.0006,0.0067086,c4282237
DOGEUSDT,a3c74c56,2022-12-20 15:17:30,10,Close Short,Limit,Trade,150,0.07399,0.07399,0.0001,0.00110985,e06c8c33
DOGEUSDT,067fc194,2022-12-20 15:02:16,10,Open Short,Limit,Trade,150,0.07451,0.07445,0.0006,0.0067059,94e40851
ETHUSDT,31ddb1f1,2022-12-20 15:02:12,3,Open Short,Limit,Trade,0.01,1219.40,1215.85,0.0006,0.0073164,d455255c
SHIB1000USDT,6cf9248c,2022-12-20 14:58:44,3,Open Short,Limit,Trade,1400,0.008385,0.008385,0.0001,0.0011739,24b7f1cb
DOGEUSDT,a32ae7ca,2022-12-20 14:56:33,10,Close Long,Limit,Trade,150,0.07382,0.07382,0.0001,0.0011073,045ff3b5
ETHUSDT,b74ca3f7,2022-12-20 14:56:32,3,Close Long,Limit,Trade,0.01,1214.40,1214.40,0.0001,0.0012144,d1b181f6
DOGEUSDT,308f01f8,2022-12-20 14:55:28,10,Open Long,Limit,Trade,150,0.07331,0.07332,0.0006,0.0065979,f6eb8349
ETHUSDT,d57a4223,2022-12-20 14:55:11,3,Open Long,Limit,Trade,0.01,1205.95,1205.95,0.0001,0.00120595,e0d7da91
LINKUSDT,4d3d8fb5,2022-12-20 13:10:22,10,Close Long,Market,Trade,3,6.068,Market,0.0006,0.0109224,788ab6d5
LINKUSDT,e0c2bd82,2022-12-20 13:10:11,10,Open Long,Limit,Trade,3,6.068,6.068,0.0001,0.0018204,c0a01095
ICXUSDT,77ec3045,2022-12-20 12:59:28,10,Close Long,Market,Trade,500,0.1498,Market,0.0006,0.04494,ed0f98c3
XRPUSDT,3a9d551b,2022-12-20 12:59:27,10,Close Long,Market,Trade,21,0.3438,Market,0.0006,0.00433188,170ea0d3
XRPUSDT,3a9d551b,2022-12-20 12:59:27,10,Close Long,Market,Trade,21,0.3438,Market,0.0006,0.00433188,b9e29520
XRPUSDT,3a9d551b,2022-12-20 12:59:27,10,Close Long,Market,Trade,2,0.3438,Market,0.0006,0.00041256,0e72b83c
XRPUSDT,3a9d551b,2022-12-20 12:59:27,10,Close Long,Market,Trade,119,0.3438,Market,0.0006,0.02454732,95937f15
SHIB1000USDT,3f99793b,2022-12-20 12:59:24,10,Close Long,Market,Trade,1000,0.008375,Market,0.0006,0.005025,b31c5470
SHIB1000USDT,3f99793b,2022-12-20 12:59:24,10,Close Long,Market,Trade,400,0.008370,Market,0.0006,0.0020088,2c513bcb
SHIB1000USDT,c734758c,2022-12-20 10:37:11,10,Open Long,Limit,Trade,1400,0.008380,0.008380,0.0001,0.0011732,b45bc324
SHIB1000USDT,3f42730f,2022-12-20 09:15:11,10,Close Long,Limit,Trade,1400,0.008420,0.008420,0.0001,0.0011788,d529b347
LINKUSDT,076a81eb,2022-12-20 08:52:49,10,Close Long,Limit,Trade,3,6.066,6.066,0.0001,0.0018198,50de3dd0
SHIB1000USDT,3e6f2054,2022-12-20 08:18:18,10,Open Long,Limit,Trade,1400,0.008360,0.008360,0.0001,0.0011704,dbb61f38
SHIB1000USDT,39cd4eda,2022-12-20 08:03:59,10,Close Long,Limit,Trade,1400,0.008420,0.008420,0.0001,0.0011788,d90718c2
XRPUSDT,7091-Buy,2022-12-20 08:00:00,10,Open Long,--,Funding,163,0.3419,0.0000,0.0001,0.00557297,6804b59f
LINKUSDT,7091-Buy,2022-12-20 08:00:00,10,Open Long,--,Funding,3,6.034,0.000,0.0001,0.0018102,155c638c
